metaData__createdTimestamp,metaData__safeAlertSpecVersion,geometry__geometryAsWKTString,geometry__radius,safeAlertList__safeAlertItem__sourceId,safeAlertList__safeAlertItem__safeAlertType,safeAlertList__safeAlertItem__severity,safeAlertList__safeAlertItem__geometry__|,safeAlertList__safeAlertItem__geometry__|__latitude,safeAlertList__safeAlertItem__geometry__|__longitude
,,,,,,,,41.89330859,-87.63277796
,,,,,,,,41.89330859,-87.6327354
,,,,,,,,41.89360467,-87.6327354
,,,,,,,,41.89390075,-87.6327354
,,,,,,,,41.89390075,-87.63303148
,,,,,,,,41.89419656,-87.63303148
,,,,,,,,41.89419656,-87.63277796
,,,,,,,,41.89419683,-87.63277796
,,,,,,,,41.89419683,-87.6327354
,,,,,,,,41.89449264,-87.6327354
,,,,,,,endGeometryPoint,41.89449264,-87.63248188
,,,,2841,Rear End,Low,begin,41.89597331,-87.63717659
,,,,,,,geometryPointList,41.89597331,-87.63721914
,,,,,,,,41.89626911,-87.63721914
,,,,,,,,41.89626911,-87.63747266
,,,,,,,,41.89626938,-87.63747266
,,,,,,,,41.89626938,-87.63751522
,,,,,,,,41.89656519,-87.63751522
,,,,,,,,41.89656519,-87.63721914
,,,,,,,,41.89686127,-87.63721914
,,,,,,,,41.89686127,-87.63717659
,,,,,,,,41.89656546,-87.63717659
,,,,,,,,41.89656546,-87.63692306
,,,,,,,,41.89656519,-87.63692306
,,,,,,,,41.89656519,-87.63688051
,,,,,,,,41.89626938,-87.63688051
,,,,,,,,41.89626938,-87.63717659
,,,,,,,,41.89597331,-87.63717659
,,,,,,,,41.89597303,-87.63717659
,,,,,,,,41.89597331,-87.63717659
,,,,,,,,41.89597331,-87.63692306
,,,,,,,,41.89597303,-87.63692306
,,,,,,,endGeometryPoint,41.89597303,-87.63717659
,,,,2842,Rear End,Medium,begin,41.89715735,-87.63248188
,,,,,,,geometryPointList,41.89686127,-87.63248188
,,,,,,,,41.89686127,-87.6321858
,,,,,,,,41.89656546,-87.6321858
,,,,,,,,41.89656546,-87.63243932
,,,,,,,,41.89656519,-87.63243932
,,,,,,,,41.89656519,-87.63248188
,,,,,,,,41.89626938,-87.63248188
,,,,,,,,41.89626938,-87.6327354
,,,,,,,,41.89656546,-87.6327354
,,,,,,,,41.89656546,-87.63303148
,,,,,,,,41.89686127,-87.63303148
,,,,,,,,41.89686127,-87.63277796
,,,,,,,,41.89686154,-87.63277796
,,,,,,,,41.89686154,-87.6327354
,,,,,,,,41.89715735,-87.6327354
,,,,,,,endGeometryPoint,41.89715735,-87.63248188
,,,,4483,Lane Change,Low,begin,41.87939288,-87.63214324
,,,,,,,geometryPointList,41.87939288,-87.63243932
,,,,,,,,41.87966735,-87.63243932
,,,,,,,,41.87966735,-87.63235011
,,,,,,,,41.87996342,-87.63235011
,,,,,,,,41.87996342,-87.63214324
,,,,,,,,41.87968896,-87.63214324
,,,,,,,endGeometryPoint,41.87939288,-87.63214324
,,,,4518,Lane Change,Low,begin,41.89419683,-87.63116579
,,,,,,,geometryPointList,41.89417522,-87.63116579
,,,,,,,,41.89417522,-87.63095893
,,,,,,,,41.89390075,-87.63095893
,,,,,,,,41.89387914,-87.63095893
,,,,,,,,41.89387914,-87.63116579
,,,,,,,,41.89358306,-87.63116579
,,,,,,,,41.89358306,-87.63146187
,,,,,,,,41.89360467,-87.63146187
,,,,,,,,41.89360467,-87.63125501
,,,,,,,,41.89390075,-87.63125501
,,,,,,,,41.89419683,-87.63125501
,,,,,,,endGeometryPoint,41.89419683,-87.63116579
,,,,3384,Pedestrian,Low,begin,41.89360467,-87.62952737
,,,,,,,geometryPointList,41.89353658,-87.62952737
,,,,,,,,41.89353658,-87.62947853
,,,,,,,,41.89330859,-87.62947853
,,,,,,,,41.89330859,-87.6292313
,,,,,,,,41.89324051,-87.6292313
,,,,,,,,41.89324051,-87.62952737
,,,,,,,,41.89294443,-87.62952737
,,,,,,,,41.89294443,-87.62977461
,,,,,,,,41.89301252,-87.62977461
,,,,,,,,41.89301252,-87.62982345
,,,,,,,,41.89324051,-87.62982345
,,,,,,,,41.89324051,-87.63007069
,,,,,,,,41.89330859,-87.63007069
,,,,,,,,41.89330859,-87.62977461
,,,,,,,,41.89360467,-87.62977461
,,,,,,,endGeometryPoint,41.89360467,-87.62952737
,,,,1817,Turning,Medium,begin,41.87968896,-87.63510403
,,,,,,,geometryPointList,41.87939288,-87.63510403
,,,,,,,,41.87939288,-87.63480795
,,,,,,,,41.8791895,-87.63480795
,,,,,,,,41.8791895,-87.63501482
,,,,,,,,41.8790968,-87.63501482
,,,,,,,,41.8790968,-87.63510403
,,,,,,,,41.87889342,-87.63510403
,,,,,,,,41.87889342,-87.6353109
,,,,,,,,41.8791895,-87.6353109
,,,,,,,,41.8791895,-87.63560698
,,,,,,,,41.87939288,-87.63560698
,,,,,,,,41.87939288,-87.63540011
,,,,,,,,41.87948558,-87.63540011
,,,,,,,,41.87948558,-87.6353109
,,,,,,,,41.87968896,-87.6353109
,,,,,,,endGeometryPoint,41.87968896,-87.63510403
,,,,1823,Turning,Low,begin,41.8806699,-87.6439864
,,,,,,,geometryPointList,41.8805772,-87.6439864
,,,,,,,,41.8805772,-87.64389719
,,,,,,,,41.88037382,-87.64389719
,,,,,,,,41.88037382,-87.64369032
,,,,,,,,41.88028112,-87.64369032
,,,,,,,,41.88028112,-87.6439864
,,,,,,,,41.87998504,-87.6439864
,,,,,,,,41.87998504,-87.64419327
,,,,,,,,41.88007774,-87.64419327
,,,,,,,,41.88007774,-87.64428248
,,,,,,,,41.88028112,-87.64428248
,,,,,,,,41.88028112,-87.64448935
,,,,,,,,41.88037382,-87.64448935
,,,,,,,,41.88037382,-87.64419327
,,,,,,,,41.8806699,-87.64419327
,,,,,,,endGeometryPoint,41.8806699,-87.6439864
,,,,1834,Turning,Low,begin,41.88235367,-87.63688051
,,,,,,,geometryPointList,41.88205759,-87.63688051
,,,,,,,,41.88205759,-87.63658443
,,,,,,,,41.88185421,-87.63658443
,,,,,,,,41.88185421,-87.6367913
,,,,,,,,41.88176151,-87.6367913
,,,,,,,,41.88176151,-87.63688051
,,,,,,,,41.88155814,-87.63688051
,,,,,,,,41.88155814,-87.63708737
,,,,,,,,41.88185421,-87.63708737
,,,,,,,,41.88185421,-87.63738345
,,,,,,,,41.88205759,-87.63738345
,,,,,,,,41.88205759,-87.63717659
,,,,,,,,41.88215029,-87.63717659
,,,,,,,,41.88215029,-87.63708737
,,,,,,,,41.88235367,-87.63708737
,,,,,,,endGeometryPoint,41.88235367,-87.63688051
,,,,1835,Turning,Low,begin,41.88235367,-87.63362364
,,,,,,,geometryPointList,41.88205759,-87.63362364
,,,,,,,,41.88205759,-87.63332756
,,,,,,,,41.88185421,-87.63332756
,,,,,,,,41.88185421,-87.63353443
,,,,,,,,41.88176151,-87.63353443
,,,,,,,,41.88176151,-87.63362364
,,,,,,,,41.88155814,-87.63362364
,,,,,,,,41.88155814,-87.63383051
,,,,,,,,41.88185421,-87.63383051
,,,,,,,,41.88185421,-87.63412658
,,,,,,,,41.88205759,-87.63412658
,,,,,,,,41.88205759,-87.63391972
,,,,,,,,41.88215029,-87.63391972
,,,,,,,,41.88215029,-87.63383051
,,,,,,,,41.88235367,-87.63383051
,,,,,,,endGeometryPoint,41.88235367,-87.63362364
,,,,1840,Turning,Low,begin,41.88324191,-87.6342158
,,,,,,,geometryPointList,41.88333461,-87.6342158
,,,,,,,,41.88333461,-87.63412658
,,,,,,,,41.88353799,-87.63412658
,,,,,,,,41.88353799,-87.63391972
,,,,,,,,41.88363069,-87.63391972
,,,,,,,,41.88363069,-87.63383051
,,,,,,,,41.88333461,-87.63383051
,,,,,,,,41.88333461,-87.63353443
,,,,,,,,41.88324191,-87.63353443
,,,,,,,,41.88324191,-87.63362364
,,,,,,,,41.88303853,-87.63362364
,,,,,,,,41.88303853,-87.63383051
,,,,,,,,41.88294583,-87.63383051
,,,,,,,,41.88294583,-87.63391972
,,,,,,,,41.88324191,-87.63391972
,,,,,,,,41.88324191,-87.6342158
,,,,,,,,41.88324191,-87.63442266
,,,,,,,,41.88324191,-87.6342158
,,,,,,,,41.88303853,-87.6342158
,,,,,,,,41.88303853,-87.63442266
,,,,,,,endGeometryPoint,41.88324191,-87.63442266
,,,,1842,Turning,Medium,begin,41.884815,-87.64102561
,,,,,,,geometryPointList,41.8847223,-87.64102561
,,,,,,,,41.8847223,-87.6409364
,,,,,,,,41.88451893,-87.6409364
,,,,,,,,41.88451893,-87.64072953
,,,,,,,,41.88442622,-87.64072953
,,,,,,,,41.88442622,-87.64102561
,,,,,,,,41.88413015,-87.64102561
,,,,,,,,41.88413015,-87.64123248
,,,,,,,,41.88422285,-87.64123248
,,,,,,,,41.88422285,-87.64132169
,,,,,,,,41.88442622,-87.64132169
,,,,,,,,41.88442622,-87.64152856
,,,,,,,,41.88451893,-87.64152856
,,,,,,,,41.88451893,-87.64123248
,,,,,,,,41.884815,-87.64123248
,,,,,,,endGeometryPoint,41.884815,-87.64102561
,,,,1848,Turning,Low,begin,41.8862027,-87.63095893
,,,,,,,geometryPointList,41.88590662,-87.63095893
,,,,,,,,41.88590662,-87.63066285
,,,,,,,,41.88570324,-87.63066285
,,,,,,,,41.88570324,-87.63086972
,,,,,,,,41.88561054,-87.63086972
,,,,,,,,41.88561054,-87.63095893
,,,,,,,,41.88540716,-87.63095893
,,,,,,,,41.88540716,-87.63116579
,,,,,,,,41.88570324,-87.63116579
,,,,,,,,41.88570324,-87.63146187
,,,,,,,,41.88590662,-87.63146187
,,,,,,,,41.88590662,-87.63125501
,,,,,,,,41.88599932,-87.63125501
,,,,,,,,41.88599932,-87.63116579
,,,,,,,,41.8862027,-87.63116579
,,,,,,,endGeometryPoint,41.8862027,-87.63095893
,,,,1850,Turning,Low,begin,41.88718364,-87.64745014
,,,,,,,geometryPointList,41.88688756,-87.64745014
,,,,,,,,41.88688756,-87.64715406
,,,,,,,,41.88679486,-87.64715406
,,,,,,,,41.88679486,-87.64724327
,,,,,,,,41.88659148,-87.64724327
,,,,,,,,41.88659148,-87.64745014
,,,,,,,,41.88649878,-87.64745014
,,,,,,,,41.88649878,-87.64753935
,,,,,,,,41.88679486,-87.64753935
,,,,,,,,41.88679486,-87.64783543
,,,,,,,,41.88688756,-87.64783543
,,,,,,,,41.88688756,-87.64774622
,,,,,,,,41.88709094,-87.64774622
,,,,,,,,41.88709094,-87.64753935
,,,,,,,,41.88718364,-87.64753935
,,,,,,,endGeometryPoint,41.88718364,-87.64745014
,,,,1857,Turning,Medium,begin,41.89360467,-87.63560698
,,,,,,,geometryPointList,41.8934013,-87.63560698
,,,,,,,,41.8934013,-87.63540011
,,,,,,,,41.89330859,-87.63540011
,,,,,,,,41.89330859,-87.6353109
,,,,,,,,41.89310522,-87.6353109
,,,,,,,,41.89310522,-87.63560698
,,,,,,,,41.89280914,-87.63560698
,,,,,,,,41.89280914,-87.63569619
,,,,,,,,41.89301252,-87.63569619
,,,,,,,,41.89301252,-87.63590306
,,,,,,,,41.89310522,-87.63590306
,,,,,,,,41.89310522,-87.63599227
,,,,,,,,41.89330859,-87.63599227
,,,,,,,,41.89330859,-87.63569619
,,,,,,,,41.89360467,-87.63569619
,,,,,,,endGeometryPoint,41.89360467,-87.63560698
,,,,1858,Turning,Medium,begin,41.89360467,-87.63243932
,,,,,,,geometryPointList,41.89330859,-87.63243932
,,,,,,,,41.89330859,-87.63214324
,,,,,,,,41.89310522,-87.63214324
,,,,,,,,41.89310522,-87.63235011
,,,,,,,,41.89301252,-87.63235011
,,,,,,,,41.89301252,-87.63243932
,,,,,,,,41.89271644,-87.63243932
,,,,,,,,41.89242036,-87.63243932
,,,,,,,,41.89242036,-87.63214324
,,,,,,,,41.89221698,-87.63214324
,,,,,,,,41.89221698,-87.63235011
,,,,,,,,41.89212428,-87.63235011
,,,,,,,,41.89212428,-87.63243932
,,,,,,,,41.8919209,-87.63243932
,,,,,,,,41.8919209,-87.63264619
,,,,,,,,41.89221698,-87.63264619
,,,,,,,,41.89221698,-87.63294227
,,,,,,,,41.89242036,-87.63294227
,,,,,,,,41.89242036,-87.6327354
,,,,,,,,41.89251306,-87.6327354
,,,,,,,,41.89251306,-87.63264619
,,,,,,,,41.89280914,-87.63264619
,,,,,,,,41.89310522,-87.63264619
,,,,,,,,41.89310522,-87.63294227
,,,,,,,,41.89330859,-87.63294227
,,,,,,,,41.89330859,-87.6327354
,,,,,,,,41.8934013,-87.6327354
,,,,,,,,41.8934013,-87.63264619
,,,,,,,,41.89369737,-87.63264619
,,,,,,,,41.89369737,-87.63243932
,,,,,,,endGeometryPoint,41.89360467,-87.63243932
,,,,1859,Turning,High,begin,41.89360467,-87.63095893
,,,,,,,geometryPointList,41.89330859,-87.63095893
,,,,,,,,41.89330859,-87.63066285
,,,,,,,,41.89310522,-87.63066285
,,,,,,,,41.89310522,-87.63086972
,,,,,,,,41.89301252,-87.63086972
,,,,,,,,41.89301252,-87.63095893
,,,,,,,,41.89280914,-87.63095893
,,,,,,,,41.89280914,-87.63116579
,,,,,,,,41.89310522,-87.63116579
,,,,,,,,41.89310522,-87.63146187
,,,,,,,,41.8934013,-87.63146187
,,,,,,,,41.8934013,-87.63116579
,,,,,,,,41.89369737,-87.63116579
,,,,,,,,41.89369737,-87.63095893
,,,,,,,endGeometryPoint,41.89360467,-87.63095893
,,,,1861,Turning,Low,begin,41.89428953,-87.63708737
,,,,,,,geometryPointList,41.89399345,-87.63708737
,,,,,,,,41.89399345,-87.6367913
,,,,,,,,41.89390075,-87.6367913
,,,,,,,,41.89390075,-87.63688051
,,,,,,,,41.89369737,-87.63688051
,,,,,,,,41.89369737,-87.63708737
,,,,,,,,41.8934013,-87.63708737
,,,,,,,,41.8934013,-87.63717659
,,,,,,,,41.89360467,-87.63717659
,,,,,,,,41.89390075,-87.63717659
,,,,,,,,41.89390075,-87.63747266
,,,,,,,,41.89399345,-87.63747266
,,,,,,,,41.89399345,-87.63738345
,,,,,,,,41.89419683,-87.63738345
,,,,,,,,41.89419683,-87.63717659
,,,,,,,,41.89428953,-87.63717659
,,,,,,,endGeometryPoint,41.89428953,-87.63708737
,,,,4163,Parked,Low,begin,41.89093996,-87.63540011
,,,,,,,geometryPointList,41.89087658,-87.63540011
,,,,,,,,41.89087658,-87.63510403
,,,,,,,,41.89064388,-87.63510403
,,,,,,,,41.89064388,-87.63569619
,,,,,,,,41.89087658,-87.63569619
,,,,,,,,41.89093996,-87.63569619
,,,,,,,endGeometryPoint,41.89093996,-87.63540011
,,,,3700,Intersection,Low,begin,41.88215029,-87.64250601
,,,,,,,geometryPointList,41.88205759,-87.64250601
,,,,,,,,41.88205759,-87.64247601
,,,,,,,,41.88185421,-87.64247601
,,,,,,,,41.88185421,-87.64220993
,,,,,,,,41.88176151,-87.64220993
,,,,,,,,41.88176151,-87.64250601
,,,,,,,,41.88146543,-87.64250601
,,,,,,,,41.88146543,-87.64277209
,,,,,,,,41.88155814,-87.64277209
,,,,,,,,41.88155814,-87.64280209
,,,,,,,,41.88176151,-87.64280209
,,,,,,,,41.88176151,-87.64306816
,,,,,,,,41.88185421,-87.64306816
,,,,,,,,41.88185421,-87.64277209
,,,,,,,,41.88215029,-87.64277209
,,,,,,,endGeometryPoint,41.88215029,-87.64250601
,,,,2167,Side Swipe,Low,begin,41.88215029,-87.6439864
,,,,,,,geometryPointList,41.88205759,-87.6439864
,,,,,,,,41.88205759,-87.6438064
,,,,,,,,41.88185421,-87.6438064
,,,,,,,,41.88185421,-87.64369032
,,,,,,,,41.88176151,-87.64369032
,,,,,,,,41.88176151,-87.6439864
,,,,,,,,41.88146543,-87.6439864
,,,,,,,,41.88146543,-87.64410248
,,,,,,,,41.88155814,-87.64410248
,,,,,,,,41.88155814,-87.64428248
,,,,,,,,41.88176151,-87.64428248
,,,,,,,,41.88176151,-87.64439856
,,,,,,,,41.88185421,-87.64439856
,,,,,,,,41.88185421,-87.64410248
,,,,,,,,41.88215029,-87.64410248
,,,,,,,endGeometryPoint,41.88215029,-87.6439864
,,,,2169,Side Swipe,Low,begin,41.88235367,-87.63048285
,,,,,,,geometryPointList,41.88215029,-87.63048285
,,,,,,,,41.88215029,-87.63036677
,,,,,,,,41.88205759,-87.63036677
,,,,,,,,41.88205759,-87.63018677
,,,,,,,,41.88185421,-87.63018677
,,,,,,,,41.88185421,-87.63048285
,,,,,,,,41.88155814,-87.63048285
,,,,,,,,41.88155814,-87.63077893
,,,,,,,,41.88185421,-87.63077893
,,,,,,,,41.88185421,-87.631075
,,,,,,,,41.88205759,-87.631075
,,,,,,,,41.88205759,-87.63095893
,,,,,,,,41.88215029,-87.63095893
,,,,,,,,41.88215029,-87.63077893
,,,,,,,,41.88235367,-87.63077893
,,,,,,,,41.88235367,-87.63066285
,,,,,,,endGeometryPoint,41.88235367,-87.63048285
,,,,2179,Side Swipe,Medium,begin,41.88718364,-87.63095893
,,,,,,,geometryPointList,41.88709094,-87.63095893
,,,,,,,,41.88709094,-87.63077893
,,,,,,,,41.88688756,-87.63077893
,,,,,,,,41.88688756,-87.63048285
,,,,,,,,41.88679486,-87.63048285
,,,,,,,,41.88679486,-87.63095893
,,,,,,,,41.88649878,-87.63095893
,,,,,,,,41.88649878,-87.631075
,,,,,,,,41.88659148,-87.631075
,,,,,,,,41.88659148,-87.63125501
,,,,,,,,41.88679486,-87.63125501
,,,,,,,,41.88679486,-87.63137108
,,,,,,,,41.88688756,-87.63137108
,,,,,,,,41.88688756,-87.631075
,,,,,,,,41.88718364,-87.631075
,,,,,,,endGeometryPoint,41.88718364,-87.63095893
,,,,2181,Side Swipe,Medium,begin,41.89280914,-87.6325554
,,,,,,,geometryPointList,41.89251306,-87.6325554
,,,,,,,,41.89251306,-87.63243932
,,,,,,,,41.89242036,-87.63243932
,,,,,,,,41.89242036,-87.63225932
,,,,,,,,41.89221698,-87.63225932
,,,,,,,,41.89221698,-87.6325554
,,,,,,,,41.8919209,-87.6325554
,,,,,,,,41.8919209,-87.6327354
,,,,,,,,41.89212428,-87.6327354
,,,,,,,,41.89212428,-87.63285148
,,,,,,,,41.89221698,-87.63285148
,,,,,,,,41.89221698,-87.63303148
,,,,,,,,41.89242036,-87.63303148
,,,,,,,,41.89242036,-87.6327354
,,,,,,,,41.89271644,-87.6327354
,,,,,,,,41.89280914,-87.6327354
,,,,,,,endGeometryPoint,41.89280914,-87.6325554
,,,,2182,Side Swipe,High,begin,41.89369737,-87.63699658
,,,,,,,geometryPointList,41.8934013,-87.63699658
,,,,,,,,41.8934013,-87.63688051
,,,,,,,,41.89330859,-87.63688051
,,,,,,,,41.89330859,-87.63670051
,,,,,,,,41.89310522,-87.63670051
,,,,,,,,41.89310522,-87.63699658
,,,,,,,,41.89280914,-87.63699658
,,,,,,,,41.89251306,-87.63699658
,,,,,,,,41.89251306,-87.63688051
,,,,,,,,41.89242036,-87.63688051
,,,,,,,,41.89242036,-87.63670051
,,,,,,,,41.89221698,-87.63670051
,,,,,,,,41.89221698,-87.63699658
,,,,,,,,41.8919209,-87.63699658
,,,,,,,,41.8919209,-87.63717659
,,,,,,,,41.89212428,-87.63717659
,,,,,,,,41.89212428,-87.63729266
,,,,,,,,41.89221698,-87.63729266
,,,,,,,,41.89221698,-87.63747266
,,,,,,,,41.89242036,-87.63747266
,,,,,,,,41.89242036,-87.63717659
,,,,,,,,41.89271644,-87.63717659
,,,,,,,,41.89301252,-87.63717659
,,,,,,,,41.89301252,-87.63729266
,,,,,,,,41.89310522,-87.63729266
,,,,,,,,41.89310522,-87.63747266
,,,,,,,,41.89330859,-87.63747266
,,,,,,,,41.89330859,-87.63717659
,,,,,,,,41.89360467,-87.63717659
,,,,,,,,41.89369737,-87.63717659
,,,,,,,endGeometryPoint,41.89369737,-87.63699658
,,,,2183,Side Swipe,Low,begin,41.89360467,-87.62959461
,,,,,,,geometryPointList,41.8934013,-87.62959461
,,,,,,,,41.8934013,-87.62947853
,,,,,,,,41.89330859,-87.62947853
,,,,,,,,41.89330859,-87.62929853
,,,,,,,,41.89310522,-87.62929853
,,,,,,,,41.89310522,-87.62959461
,,,,,,,,41.89280914,-87.62959461
,,,,,,,,41.89280914,-87.62977461
,,,,,,,,41.89301252,-87.62977461
,,,,,,,,41.89301252,-87.62989069
,,,,,,,,41.89310522,-87.62989069
,,,,,,,,41.89310522,-87.63007069
,,,,,,,,41.89330859,-87.63007069
,,,,,,,,41.89330859,-87.62977461
,,,,,,,,41.89360467,-87.62977461
,,,,,,,endGeometryPoint,41.89360467,-87.62959461
,,,,3704,Intersection,Medium,begin,41.88235367,-87.63063285
,,,,,,,geometryPointList,41.88215029,-87.63063285
,,,,,,,,41.88215029,-87.63036677
,,,,,,,,41.88205759,-87.63036677
,,,,,,,,41.88205759,-87.63033677
,,,,,,,,41.88185421,-87.63033677
,,,,,,,,41.88185421,-87.63063285
,,,,,,,,41.88155814,-87.63063285
,,,,,,,,41.88155814,-87.63092893
,,,,,,,,41.88185421,-87.63092893
,,,,,,,,41.88185421,-87.631225
,,,,,,,,41.88205759,-87.631225
,,,,,,,,41.88205759,-87.63095893
,,,,,,,,41.88215029,-87.63095893
,,,,,,,,41.88215029,-87.63092893
,,,,,,,,41.88235367,-87.63092893
,,,,,,,,41.88235367,-87.63066285
,,,,,,,endGeometryPoint,41.88235367,-87.63063285
,,,,3703,Intersection,Low,begin,41.88235367,-87.63214324
,,,,,,,geometryPointList,41.88205759,-87.63214324
,,,,,,,,41.88205759,-87.63184716
,,,,,,,,41.88185421,-87.63184716
,,,,,,,,41.88185421,-87.63211324
,,,,,,,,41.88176151,-87.63211324
,,,,,,,,41.88176151,-87.63214324
,,,,,,,,41.88155814,-87.63214324
,,,,,,,,41.88155814,-87.63240932
,,,,,,,,41.88185421,-87.63240932
,,,,,,,,41.88185421,-87.6327054
,,,,,,,,41.88205759,-87.6327054
,,,,,,,,41.88205759,-87.63243932
,,,,,,,,41.88215029,-87.63243932
,,,,,,,,41.88215029,-87.63240932
,,,,,,,,41.88235367,-87.63240932
,,,,,,,endGeometryPoint,41.88235367,-87.63214324
,,,,4347,Hit Fixed Object,Low,begin,41.8862027,-87.63391972
,,,,,,,geometryPointList,41.88561054,-87.63391972
,,,,,,,,41.88561054,-87.63403579
,,,,,,,,41.88570324,-87.63403579
,,,,,,,,41.88570324,-87.63433187
,,,,,,,,41.88590662,-87.63433187
,,,,,,,,41.88590662,-87.63421579
,,,,,,,,41.8862027,-87.63421579
,,,,,,,endGeometryPoint,41.8862027,-87.63391972
,,,,3677,Intersection,Low,begin,41.87850464,-87.63954522
,,,,,,,geometryPointList,41.87820857,-87.63954522
,,,,,,,,41.87820857,-87.63924914
,,,,,,,,41.87800519,-87.63924914
,,,,,,,,41.87800519,-87.63951522
,,,,,,,,41.87791249,-87.63951522
,,,,,,,,41.87791249,-87.63954522
,,,,,,,,41.87770911,-87.63954522
,,,,,,,,41.87770911,-87.6398113
,,,,,,,,41.87800519,-87.6398113
,,,,,,,,41.87800519,-87.64010737
,,,,,,,,41.87820857,-87.64010737
,,,,,,,,41.87820857,-87.6398413
,,,,,,,,41.87830127,-87.6398413
,,,,,,,,41.87830127,-87.6398113
,,,,,,,,41.87850464,-87.6398113
,,,,,,,endGeometryPoint,41.87850464,-87.63954522
,,,,3678,Intersection,Low,begin,41.87850464,-87.63688051
,,,,,,,geometryPointList,41.87820857,-87.63688051
,,,,,,,,41.87820857,-87.63658443
,,,,,,,,41.87800519,-87.63658443
,,,,,,,,41.87800519,-87.63685051
,,,,,,,,41.87791249,-87.63685051
,,,,,,,,41.87791249,-87.63688051
,,,,,,,,41.87770911,-87.63688051
,,,,,,,,41.87770911,-87.63714658
,,,,,,,,41.87800519,-87.63714658
,,,,,,,,41.87800519,-87.63744266
,,,,,,,,41.87820857,-87.63744266
,,,,,,,,41.87820857,-87.63717658
,,,,,,,,41.87830127,-87.63717658
,,,,,,,,41.87830127,-87.63714658
,,,,,,,,41.87850464,-87.63714658
,,,,,,,endGeometryPoint,41.87850464,-87.63688051
,,,,3681,Intersection,Low,begin,41.87968896,-87.64250601
,,,,,,,geometryPointList,41.87939288,-87.64250601
,,,,,,,,41.87939288,-87.64220993
,,,,,,,,41.8791895,-87.64220993
,,,,,,,,41.8791895,-87.64247601
,,,,,,,,41.8790968,-87.64247601
,,,,,,,,41.8790968,-87.64250601
,,,,,,,,41.87889342,-87.64250601
,,,,,,,,41.87889342,-87.64277209
,,,,,,,,41.8791895,-87.64277209
,,,,,,,,41.8791895,-87.64306816
,,,,,,,,41.87939288,-87.64306816
,,,,,,,,41.87939288,-87.64280209
,,,,,,,,41.87948558,-87.64280209
,,,,,,,,41.87948558,-87.64277209
,,,,,,,,41.87968896,-87.64277209
,,,,,,,endGeometryPoint,41.87968896,-87.64250601
,,,,3682,Intersection,Low,begin,41.87968896,-87.63954522
,,,,,,,geometryPointList,41.87939288,-87.63954522
,,,,,,,,41.87939288,-87.63924914
,,,,,,,,41.8791895,-87.63924914
,,,,,,,,41.8791895,-87.63951522
,,,,,,,,41.8790968,-87.63951522
,,,,,,,,41.8790968,-87.63954522
,,,,,,,,41.87889342,-87.63954522
,,,,,,,,41.87889342,-87.6398113
,,,,,,,,41.8791895,-87.6398113
,,,,,,,,41.8791895,-87.64010737
,,,,,,,,41.87939288,-87.64010737
,,,,,,,,41.87939288,-87.6398413
,,,,,,,,41.87948558,-87.6398413
,,,,,,,,41.87948558,-87.6398113
,,,,,,,,41.87968896,-87.6398113
,,,,,,,endGeometryPoint,41.87968896,-87.63954522
,,,,3710,Intersection,Medium,begin,41.88353799,-87.63954522
,,,,,,,geometryPointList,41.88324191,-87.63954522
,,,,,,,,41.88324191,-87.63924914
,,,,,,,,41.88303853,-87.63924914
,,,,,,,,41.88303853,-87.63951522
,,,,,,,,41.88294583,-87.63951522
,,,,,,,,41.88294583,-87.63954522
,,,,,,,,41.88274245,-87.63954522
,,,,,,,,41.88274245,-87.6398113
,,,,,,,,41.88303853,-87.6398113
,,,,,,,,41.88303853,-87.64010737
,,,,,,,,41.88324191,-87.64010737
,,,,,,,,41.88324191,-87.6398413
,,,,,,,,41.88333461,-87.6398413
,,,,,,,,41.88333461,-87.6398113
,,,,,,,,41.88353799,-87.6398113
,,,,,,,endGeometryPoint,41.88353799,-87.63954522
,,,,3711,Intersection,Low,begin,41.88363069,-87.63362364
,,,,,,,geometryPointList,41.88353799,-87.63362364
,,,,,,,,41.88353799,-87.63359364
,,,,,,,,41.88333461,-87.63359364
,,,,,,,,41.88333461,-87.63332756
,,,,,,,,41.88324191,-87.63332756
,,,,,,,,41.88324191,-87.63362364
,,,,,,,,41.88294583,-87.63362364
,,,,,,,,41.88294583,-87.63388972
,,,,,,,,41.88303853,-87.63388972
,,,,,,,,41.88303853,-87.63391972
,,,,,,,,41.88324191,-87.63391972
,,,,,,,,41.88324191,-87.63418579
,,,,,,,,41.88333461,-87.63418579
,,,,,,,,41.88333461,-87.63388972
,,,,,,,,41.88363069,-87.63388972
,,,,,,,endGeometryPoint,41.88363069,-87.63362364
,,,,3713,Intersection,Low,begin,41.884815,-87.64102561
,,,,,,,geometryPointList,41.8847223,-87.64102561
,,,,,,,,41.8847223,-87.64099561
,,,,,,,,41.88451893,-87.64099561
,,,,,,,,41.88451893,-87.64072953
,,,,,,,,41.88442622,-87.64072953
,,,,,,,,41.88442622,-87.64102561
,,,,,,,,41.88413015,-87.64102561
,,,,,,,,41.88413015,-87.64129169
,,,,,,,,41.88422285,-87.64129169
,,,,,,,,41.88422285,-87.64132169
,,,,,,,,41.88442622,-87.64132169
,,,,,,,,41.88442622,-87.64158777
,,,,,,,,41.88451893,-87.64158777
,,,,,,,,41.88451893,-87.64129169
,,,,,,,,41.884815,-87.64129169
