ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11061445,JA399388,8/20/17 17:58,053XX S WABASH AVE,330,ROBBERY,AGGRAVATED,VACANT LOT/LAND,TRUE,FALSE,225,2,3,40,3,1177621,1869622,2017,8/27/17 15:48,41.79756823,-87.62416604,"(41.797568234, -87.624166036)"
11061450,JA399141,8/20/17 14:45,048XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,223,2,4,39,6,1182406,1873099,2017,8/27/17 15:48,41.80699974,-87.60651109,"(41.806999742, -87.606511089)"
11061451,JA399541,8/20/17 19:39,012XX N MILWAUKEE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1433,14,1,24,6,1165089,1908667,2017,8/27/17 15:48,41.90498594,-87.66901501,"(41.90498594, -87.669015012)"
11061455,JA399297,8/20/17 16:56,013XX W 14TH ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,1233,12,2,28,04B,1167734,1893523,2017,8/27/17 15:48,41.86337307,-87.6597358,"(41.863373068, -87.659735801)"
11061458,JA399549,8/20/17 20:30,021XX W DEVON AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,2412,24,50,2,6,1160659,1942465,2017,8/27/17 15:48,41.99782252,-87.68434764,"(41.997822516, -87.684347635)"
11061463,JA399422,8/20/17 18:30,023XX W IOWA ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,FALSE,FALSE,1212,12,32,24,3,1160702,1905939,2017,8/27/17 15:48,41.89759219,-87.68520551,"(41.897592188, -87.685205507)"
11061464,JA399552,8/20/17 20:23,077XX N SHERIDAN RD,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2422,24,49,1,08A,1165388,1951152,2017,8/27/17 15:48,42.02156013,-87.66670254,"(42.021560127, -87.666702538)"
11061467,JA399494,8/20/17 18:45,026XX N CANNON DR,460,BATTERY,SIMPLE,PARK PROPERTY,TRUE,FALSE,1935,19,43,7,08B,1173915,1917861,2017,8/27/17 15:48,41.93002255,-87.63632018,"(41.930022549, -87.636320176)"
11061542,JA399598,8/20/17 21:36,030XX N CLARK ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1934,19,44,6,6,1170688,1920297,2017,8/27/17 15:48,41.93677841,-87.64810693,"(41.936778413, -87.648106932)"
11061484,JA399333,8/20/17 17:30,072XX S HARVARD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,731,7,17,69,26,1175211,1856906,2017,8/27/17 15:48,41.76272837,-87.63338338,"(41.76272837, -87.633383384)"
11061489,JA399255,8/20/17 16:20,044XX S HERMITAGE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,924,9,12,61,04B,1165424,1875160,2017,8/27/17 15:48,41.81303257,-87.66873718,"(41.813032568, -87.668737182)"
11061492,JA399546,8/20/17 20:18,050XX S WINCHESTER AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,931,9,16,61,04B,1164205,1871231,2017,8/27/17 15:48,41.80227671,-87.6733192,"(41.802276711, -87.673319198)"
11061493,JA399283,8/20/17 16:45,046XX S LAVERGNE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,STREET,FALSE,TRUE,814,8,23,56,20,1143804,1873506,2017,8/27/17 15:48,41.80892519,-87.74808236,"(41.808925185, -87.748082355)"
11061494,JA399432,8/20/17 16:30,071XX S KEDZIE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,831,8,18,66,04B,1156269,1857198,2017,8/27/17 15:48,41.76393165,-87.70280142,"(41.76393165, -87.702801419)"
11061497,JA399359,8/20/17 17:38,009XX N PARKSIDE AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,FALSE,FALSE,1511,15,29,25,3,1138513,1905790,2017,8/27/17 15:48,41.89761438,-87.76670766,"(41.897614376, -87.766707663)"
11061500,JA399510,8/20/17 19:45,079XX S PULASKI RD,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,834,8,13,70,08A,1151099,1851704,2017,8/27/17 15:48,41.74895762,-87.721894,"(41.748957622, -87.721894004)"
11061481,JA399397,8/20/17 18:02,065XX S RACINE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,TRUE,FALSE,724,7,17,67,7,1169443,1861521,2017,9/18/17 15:49,41.77551936,-87.65439048,"(41.775519362, -87.654390481)"
11061501,JA399545,8/20/17 20:13,0000X S SPRINGFIELD AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,TRUE,FALSE,1122,11,28,26,24,1150398,1899604,2017,8/27/17 15:48,41.88041565,-87.72321655,"(41.880415646, -87.723216549)"
11061503,JA399605,8/20/17 21:35,081XX S ESSEX AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,422,4,7,46,3,1194263,1851434,2017,8/27/17 15:48,41.74726614,-87.56373524,"(41.747266143, -87.563735237)"
11061510,JA399539,8/20/17 20:15,062XX W WRIGHTWOOD AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2512,25,29,19,08A,1134219,1916612,2017,8/27/17 15:48,41.92738802,-87.7822239,"(41.927388016, -87.782223901)"
11061520,JA399377,8/20/17 18:00,0000X N LOREL AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1522,15,28,25,04B,1140719,1899738,2017,8/27/17 15:48,41.88096668,-87.75875401,"(41.880966677, -87.758754007)"
