ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11092558,JA437540,9/19/17 10:30,004XX E 95TH ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GAS STATION,FALSE,FALSE,633,6,9,49,3,1180667,1842071,2017,9/26/17 15:52,41.72189586,-87.61384102,"(41.721895856, -87.613841024)"
11092680,JA437797,9/19/17 11:30,007XX N WELLS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,1831,18,42,8,7,1174597,1905472,2017,9/26/17 15:52,41.89601133,-87.63418514,"(41.896011332, -87.634185138)"
11092694,JA437831,9/19/17 13:30,004XX E PERSHING RD,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,GAS STATION,FALSE,TRUE,214,2,3,38,04A,1180028,1879223,2017,9/26/17 15:52,41.82385935,-87.61504501,"(41.823859346, -87.615045013)"
11092809,JA437938,9/19/17 14:12,008XX E 75TH ST,041B,BATTERY,AGGRAVATED: OTHER FIREARM,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,624,6,6,69,04B,1182946,1855461,2017,9/26/17 15:52,41.75858693,-87.60507846,"(41.75858693, -87.605078455)"
11092811,JA438137,9/19/17 8:00,0000X E ONTARIO ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1834,18,42,8,6,1176399,1904492,2017,9/26/17 15:52,41.89328168,-87.62759645,"(41.893281677, -87.627596446)"
11092858,JA438211,9/19/17 13:30,039XX W ROOSEVELT RD,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,1011,10,24,29,04A,1149986,1894412,2017,9/26/17 15:52,41.86617623,-87.72486453,"(41.866176234, -87.724864529)"
11092865,JA438200,9/19/17 16:00,043XX S WELLS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,925,9,3,37,7,1175330,1876384,2017,9/26/17 15:52,41.81617536,-87.63236518,"(41.816175363, -87.632365176)"
11092868,JA438226,9/19/17 17:00,019XX N CICERO AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,31,19,6,1144090,1912429,2017,9/26/17 15:52,41.91572961,-87.74605678,"(41.915729613, -87.746056778)"
11092927,JA438357,9/19/17 15:00,022XX S WESTERN AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1034,10,25,31,6,1160711,1889253,2017,9/26/17 15:52,41.85180407,-87.68563492,"(41.851804072, -87.68563492)"
11093081,JA438509,9/19/17 22:00,038XX W ROOSEVELT RD,870,THEFT,POCKET-PICKING,GAS STATION,FALSE,FALSE,1011,10,24,29,6,1151170,1894442,2017,9/26/17 15:52,41.86623545,-87.72051715,"(41.866235446, -87.720517147)"
11093107,JA438457,9/19/17 20:45,008XX S WELLS ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,123,1,2,32,08B,1174840,1896593,2017,10/11/17 15:48,41.8716414,-87.63355858,"(41.871641396, -87.633558575)"
11093135,JA438135,9/19/17 15:50,073XX S KINGSTON AVE,810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,334,3,7,43,6,1194258,1856629,2017,9/26/17 15:52,41.76152175,-87.56358324,"(41.761521751, -87.563583242)"
11093206,JA438613,9/19/17 23:31,059XX S MAPLEWOOD AVE,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,824,8,16,66,6,1160392,1865092,2017,9/26/17 15:52,41.78550998,-87.68747228,"(41.785509976, -87.687472275)"
11093293,JA438710,9/19/17 20:45,050XX N KEDZIE AVE,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1713,17,39,14,6,1154135,1933233,2017,9/26/17 15:52,41.9726226,-87.7085949,"(41.972622604, -87.708594897)"
11094315,JA438499,9/19/17 21:55,106XX S HALE AVE,320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2212,22,19,72,3,1165576,1834157,2017,9/26/17 15:52,41.70051137,-87.66934046,"(41.700511369, -87.669340459)"
11094496,JA438982,9/19/17 17:00,0000X S PULASKI RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1115,11,28,26,7,1149731,1899625,2017,9/26/17 15:52,41.88048626,-87.72566518,"(41.880486258, -87.725665179)"
11097028,JA443480,9/19/17 17:00,001XX N JEFFERSON ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,121,1,42,28,6,1172310,1900993,2017,9/26/17 15:52,41.88377151,-87.64271714,"(41.883771514, -87.642717142)"
11074999,JA415540,9/2/17 1:09,082XX S HALSTED ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,FALSE,FALSE,622,6,21,71,3,1172408,1850141,2017,9/27/17 15:46,41.74422648,-87.6438555,"(41.744226478, -87.643855503)"
11093203,JA438609,9/20/17 1:30,069XX S STONY ISLAND AVE,320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,FALSE,FALSE,332,3,5,43,3,1188134,1859472,2017,9/27/17 15:48,41.76947137,-87.58593736,"(41.769471374, -87.585937359)"
11093290,JA438671,9/20/17 4:35,070XX S ASHLAND AVE,460,BATTERY,SIMPLE,GAS STATION,TRUE,FALSE,734,7,17,67,08B,1166899,1857936,2017,9/27/17 15:48,41.76573639,-87.66381882,"(41.76573639, -87.66381882)"
11093629,JA439054,9/20/17 12:00,054XX S WELLS ST,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,935,9,3,37,08B,1175552,1868549,2017,9/27/17 15:48,41.7946704,-87.63178543,"(41.794670403, -87.631785431)"
11093750,JA439213,9/20/17 8:05,076XX S STATE ST,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,623,6,6,69,6,1177594,1854568,2017,9/27/17 15:48,41.75625909,-87.62471994,"(41.756259091, -87.624719943)"
11093795,JA439297,9/20/17 14:01,074XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,324,3,8,43,08B,1188217,1855787,2017,9/27/17 15:48,41.75935743,-87.58575052,"(41.759357433, -87.585750518)"
11093898,JA439389,9/20/17 15:00,043XX S WENTWORTH AVE,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,925,9,3,37,6,1175650,1876440,2017,9/27/17 15:48,41.81632186,-87.63118968,"(41.816321863, -87.631189677)"
11093911,JA439564,9/20/17 16:30,051XX S LAKE PARK AVE,810,THEFT,OVER $500,GAS STATION,FALSE,FALSE,234,2,4,41,6,1187553,1871283,2017,9/27/17 15:48,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11093974,JA439574,9/20/17 15:20,047XX S ASHLAND AVE,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,933,9,20,61,08A,1166469,1873334,2017,9/27/17 15:48,41.80799958,-87.66495618,"(41.807999578, -87.664956176)"
11093992,JA439450,9/20/17 14:56,020XX W 47TH ST,330,ROBBERY,AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,924,9,12,61,3,1163367,1873495,2017,9/27/17 15:48,41.80850702,-87.67632903,"(41.808507017, -87.676329034)"
11094053,JA439670,9/20/17 18:38,037XX W POLK ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1133,11,24,27,6,1151728,1896119,2017,9/27/17 15:48,41.87082638,-87.71842457,"(41.870826375, -87.718424566)"
11094105,JA439480,9/20/17 16:00,070XX S STONY ISLAND AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,332,3,5,43,04A,1188135,1858735,2017,9/27/17 15:48,41.76744896,-87.58595717,"(41.767448959, -87.585957168)"
11094124,JA439689,9/20/17 18:50,033XX W NORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1422,14,26,23,04A,1153712,1910433,2017,9/27/17 15:48,41.91006617,-87.71075927,"(41.910066171, -87.71075927)"
11094237,JA439552,9/20/17 16:00,090XX S WESTERN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2221,22,19,72,7,1161953,1844581,2017,9/27/17 15:48,41.72919246,-87.68231799,"(41.729192457, -87.682317993)"
11094270,JA439883,9/20/17 16:00,003XX S WACKER DR,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,2,32,6,1173975,1898794,2017,9/27/17 15:48,41.87770039,-87.63666871,"(41.87770039, -87.636668714)"
11094296,JA439939,9/20/17 22:28,071XX S VINCENNES AVE,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,731,7,6,69,08B,1176589,1857611,2017,9/27/17 15:48,41.76463209,-87.62831164,"(41.764632089, -87.628311641)"
11094429,JA439246,9/20/17 14:07,077XX S STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,CAR WASH,FALSE,FALSE,623,6,6,69,7,1177624,1853795,2017,9/27/17 15:48,41.75413721,-87.62463334,"(41.754137211, -87.624633337)"
11094448,JA440130,9/20/17 6:00,001XX W 87TH ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,622,6,21,44,6,1176740,1847273,2017,9/27/17 15:48,41.73625998,-87.62806878,"(41.736259984, -87.628068782)"
11094501,JA440173,9/20/17 17:30,078XX S SOUTH SHORE DR,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,421,4,7,43,6,1197688,1854219,2017,9/27/17 15:48,41.75482364,-87.55109257,"(41.754823635, -87.551092573)"
11094587,JA439107,9/20/17 12:35,056XX W NORTH AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2531,25,29,25,08B,1138299,1910067,2017,9/27/17 15:48,41.90935486,-87.76739004,"(41.909354855, -87.767390035)"
11098320,JA444795,9/15/17 21:15,059XX W MONTROSE AVE,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,1624,16,38,15,08A,1135738,1928638,2017,9/28/17 15:46,41.9603617,-87.77635495,"(41.9603617, -87.776354951)"
11099190,JA446308,9/18/17 16:05,025XX S MICHIGAN AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,133,1,2,33,3,1177647,1887564,2017,9/28/17 15:46,41.84680198,-87.62352713,"(41.846801978, -87.623527134)"
11094346,JA440030,9/21/17 0:39,070XX S STATE ST,320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,FALSE,FALSE,322,3,6,69,3,1177514,1857990,2017,9/28/17 15:48,41.76565125,-87.62490985,"(41.765651252, -87.624909847)"
11094378,JA440065,9/21/17 1:45,066XX S STONY ISLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,331,3,5,42,7,1188058,1861387,2017,9/28/17 15:48,41.77472811,-87.58615495,"(41.774728106, -87.586154953)"
11094396,JA440037,9/21/17 0:40,033XX W FLOURNOY ST,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,1134,11,24,27,08A,1154120,1896833,2017,9/28/17 15:48,41.87273831,-87.7096236,"(41.872738311, -87.7096236)"
11094421,JA440103,9/21/17 4:48,079XX S LAFAYETTE AVE,560,ASSAULT,SIMPLE,GAS STATION,TRUE,FALSE,623,6,17,44,08A,1177312,1852570,2017,9/28/17 15:48,41.75078272,-87.62581362,"(41.750782715, -87.625813624)"
11094506,JA440177,9/21/17 7:45,004XX E PERSHING RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,214,2,3,38,7,1180000,1879223,2017,9/28/17 15:48,41.82385999,-87.61514773,"(41.823859988, -87.615147734)"
11094534,JA440256,9/21/17 8:15,027XX N CALIFORNIA AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1411,14,35,22,6,1157241,1918050,2017,9/28/17 15:48,41.93089679,-87.69758766,"(41.930896787, -87.697587655)"
11094588,JA440253,9/21/17 8:40,071XX S STATE ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,323,3,6,69,6,1177519,1857812,2017,9/28/17 15:48,41.76516269,-87.62489689,"(41.765162688, -87.624896894)"
11094719,JA440319,9/21/17 8:50,027XX N CALIFORNIA AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1411,14,35,22,6,1157241,1918050,2017,9/28/17 15:48,41.93089679,-87.69758766,"(41.930896787, -87.697587655)"
11094826,JA440125,9/21/17 5:48,016XX N LA SALLE DR,330,ROBBERY,AGGRAVATED,GAS STATION,FALSE,FALSE,1814,18,43,7,3,1174829,1911305,2017,9/28/17 15:48,41.91201218,-87.6331582,"(41.912012179, -87.633158199)"
11094844,JA440486,9/21/17 8:35,021XX N ELSTON AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1432,14,32,22,6,1164698,1914167,2017,9/28/17 15:48,41.9200866,-87.67029509,"(41.920086604, -87.67029509)"
11094868,JA440600,9/21/17 12:15,047XX S COTTAGE GROVE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,223,2,4,39,04A,1182388,1873833,2017,9/28/17 15:48,41.80901431,-87.60655434,"(41.809014313, -87.606554341)"
11094992,JA440733,9/21/17 5:00,054XX W GALE ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1623,16,45,11,6,1138917,1932141,2017,9/28/17 15:48,41.96991695,-87.76458173,"(41.96991695, -87.764581732)"
11095027,JA440822,9/21/17 14:45,003XX W GARFIELD BLVD,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,GAS STATION,TRUE,FALSE,935,9,3,37,04A,1175139,1868487,2017,9/28/17 15:48,41.79450951,-87.63330174,"(41.794509508, -87.633301738)"
11095046,JA440918,9/21/17 16:15,056XX S WESTERN AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,824,8,16,63,08B,1161322,1867544,2017,9/28/17 15:48,41.79221937,-87.68399455,"(41.79221937, -87.683994549)"
11095105,JA440624,9/21/17 6:45,019XX W LAKE ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1223,12,27,28,6,1163440,1901383,2017,9/28/17 15:48,41.88503296,-87.6752775,"(41.885032964, -87.675277499)"
11095117,JA440986,9/21/17 16:15,048XX W FULLERTON AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2522,25,31,19,08B,1143780,1915524,2017,9/28/17 15:48,41.92422843,-87.74711798,"(41.924228431, -87.747117979)"
11095193,JA440742,9/21/17 14:40,025XX W CERMAK RD,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1023,10,25,31,3,1159697,1889312,2017,9/28/17 15:48,41.8519869,-87.68935495,"(41.851986902, -87.689354946)"
11095235,JA441235,9/21/17 9:00,001XX N WELLS ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,42,32,6,1174701,1901579,2017,9/28/17 15:48,41.8853264,-87.63391972,"(41.885326396, -87.633919718)"
11095236,JA441178,9/21/17 17:00,011XX S CANAL ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,124,1,2,28,6,1173303,1895451,2017,9/28/17 15:48,41.86854191,-87.63923536,"(41.868541914, -87.639235361)"
11095317,JA441067,9/21/17 17:18,002XX W GARFIELD BLVD,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,935,9,3,37,08B,1175445,1868497,2017,10/7/17 15:46,41.79453011,-87.63217935,"(41.794530106, -87.632179351)"
11095399,JA441361,9/21/17 19:35,028XX E 79TH ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,422,4,7,46,6,1196634,1853138,2017,9/28/17 15:48,41.75188353,-87.55499093,"(41.751883525, -87.554990931)"
11095425,JA441343,9/21/17 21:35,056XX W BLOOMINGDALE AVE,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,2531,25,29,25,08B,1138636,1911274,2017,9/28/17 15:48,41.9126609,-87.76612271,"(41.912660895, -87.766122705)"
11095658,JA441665,9/21/17 16:30,006XX W WASHINGTON BLVD,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,121,1,27,28,6,1171824,1900768,2017,9/28/17 15:48,41.88316482,-87.6445084,"(41.883164818, -87.644508395)"
11095807,JA441771,9/21/17 7:00,0000X N DESPLAINES ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,121,1,42,28,6,1171919,1900708,2017,9/28/17 15:48,41.88299808,-87.64416132,"(41.882998081, -87.644161322)"
11096118,JA442186,9/21/17 17:00,067XX S CREGIER AVE,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,332,3,5,43,6,1189363,1860610,2017,9/28/17 15:48,41.77256474,-87.58139601,"(41.772564744, -87.581396006)"
11096196,JA442118,9/21/17 22:00,003XX W OHIO ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1831,18,42,8,6,1173937,1904134,2017,9/28/17 15:48,41.89235452,-87.63664906,"(41.892354518, -87.63664906)"
11096383,JA442526,9/21/17 9:25,029XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,133,1,4,35,6,,,2017,9/28/17 15:48,,,
11096388,JA441842,9/21/17 14:30,024XX N ELSTON AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1432,14,32,22,6,1162327,1916330,2017,9/28/17 15:48,41.92607199,-87.6789459,"(41.926071992, -87.678945895)"
11097218,JA443617,9/21/17 10:45,017XX N CENTRAL AVE,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,2531,25,29,25,08B,1138768,1911350,2017,9/28/17 15:48,41.91286705,-87.76563592,"(41.912867052, -87.765635915)"
11095510,JA441495,9/22/17 1:03,081XX S HALSTED ST,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,613,6,21,71,08B,1172389,1850791,2017,9/29/17 15:49,41.74601058,-87.64390604,"(41.746010581, -87.643906039)"
11095652,JA441655,9/22/17 0:30,098XX S HALSTED ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,2223,22,21,73,7,1172710,1839701,2017,9/29/17 15:49,41.71557103,-87.64305572,"(41.71557103, -87.643055717)"
11095987,JA441933,9/22/17 11:00,004XX S PULASKI RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,1132,11,24,26,7,1149797,1897617,2017,9/29/17 15:49,41.8749748,-87.72547505,"(41.874974798, -87.725475051)"
11096042,JA442049,9/22/17 12:15,051XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,234,2,4,41,6,1187536,1871363,2017,9/29/17 15:49,41.80211545,-87.58775136,"(41.802115448, -87.58775136)"
11096205,JA442271,9/22/17 15:00,002XX W 103RD ST,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,511,5,9,49,6,1176618,1836644,2017,9/29/17 15:49,41.70709533,-87.62883442,"(41.707095328, -87.628834415)"
11096221,JA442201,9/22/17 15:20,056XX W NORTH AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2531,25,29,25,3,1138594,1910075,2017,9/29/17 15:49,41.90937146,-87.76630613,"(41.909371462, -87.766306125)"
11096254,JA442136,9/22/17 14:30,034XX W LAKE ST,320,ROBBERY,STRONGARM - NO WEAPON,CAR WASH,FALSE,FALSE,1123,11,28,27,3,1153501,1901178,2017,9/29/17 15:49,41.88467377,-87.71178072,"(41.884673766, -87.711780717)"
11096316,JA442517,9/22/17 16:45,014XX S MUSEUM CAMPUS DR,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,132,1,2,33,6,1179970,1893558,2017,9/29/17 15:49,41.86319688,-87.61481782,"(41.863196881, -87.614817819)"
11096360,JA442365,9/22/17 17:23,022XX S CHRISTIANA AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1024,10,22,30,08B,1154382,1888829,2017,9/29/17 15:49,41.85076922,-87.70887541,"(41.850769216, -87.708875414)"
11096432,JA442621,9/22/17 19:32,117XX S MARSHFIELD AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2234,22,34,75,6,1167518,1826850,2017,9/29/17 15:49,41.68041843,-87.66243795,"(41.680418426, -87.662437948)"
11096453,JA442612,9/22/17 18:45,008XX W 63RD ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,712,7,16,68,08B,1171639,1863072,2017,9/29/17 15:49,41.77972763,-87.64629477,"(41.779727631, -87.646294774)"
11096489,JA442656,9/22/17 20:00,063XX S RACINE AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,GAS STATION,TRUE,FALSE,724,7,16,67,24,1169405,1862845,2017,9/29/17 15:49,41.7791534,-87.65449147,"(41.779153403, -87.65449147)"
11096595,JA442770,9/22/17 17:00,003XX W 35TH ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,915,9,11,34,6,1174431,1881739,2017,9/29/17 15:49,41.83089004,-87.63550334,"(41.830890037, -87.635503335)"
11096608,JA442697,9/22/17 21:00,016XX N CLARK ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1814,18,43,7,7,1175057,1911410,2017,9/29/17 15:49,41.91229519,-87.63231745,"(41.912295193, -87.632317449)"
11096714,JA441903,9/22/17 9:45,063XX S PEORIA ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,723,7,16,68,08B,1171402,1862552,2017,9/29/17 15:49,41.77830588,-87.64717886,"(41.778305882, -87.647178856)"
11096926,JA441881,9/22/17 10:45,075XX S STATE ST,320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,FALSE,FALSE,623,6,6,69,3,1177586,1854922,2017,9/29/17 15:49,41.75723069,-87.62473858,"(41.757230688, -87.624738576)"
11097008,JA443412,9/22/17 15:00,003XX S LEAMINGTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1533,15,28,25,7,1142190,1897985,2017,9/29/17 15:49,41.87612907,-87.75339602,"(41.876129073, -87.753396019)"
11097164,JA442457,9/22/17 18:10,076XX S VINCENNES AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,CAR WASH,FALSE,FALSE,623,6,17,69,7,1175381,1854109,2017,9/29/17 15:49,41.75504927,-87.63284379,"(41.755049273, -87.632843785)"
11098871,JA442145,9/22/17 10:55,005XX W OHARE ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1654,16,41,76,6,1106413,1936336,2017,9/29/17 15:49,41.9819585,-87.88402264,"(41.981958501, -87.884022635)"
11099901,JA447150,9/22/17 22:00,065XX N SHERIDAN RD,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2432,24,49,1,6,1167074,1943514,2017,9/29/17 15:49,42.00056515,-87.66071892,"(42.00056515, -87.660718918)"
23595,JA442596,9/22/17 20:36,133XX S TORRENCE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,434,4,10,55,01A,1195782,1817118,2017,9/29/17 15:49,41.65306216,-87.5592994,"(41.653062164, -87.559299401)"
11096666,JA442831,9/23/17 0:02,018XX W ADAMS ST,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1225,12,2,28,08A,1164288,1899122,2017,9/30/17 15:47,41.87881071,-87.67222747,"(41.878810709, -87.67222747)"
11096677,JA442956,9/23/17 2:54,056XX W DIVERSEY AVE,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,2514,25,31,19,08B,1138411,1918053,2017,9/30/17 15:47,41.93126731,-87.76678477,"(41.931267307, -87.766784774)"
11096768,JA442917,9/23/17 1:00,016XX W 115TH ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2234,22,34,75,6,1167266,1828441,2017,9/30/17 15:47,41.68478979,-87.6633151,"(41.684789786, -87.6633151)"
11096771,JA442965,9/23/17 3:35,076XX S HALSTED ST,041A,BATTERY,AGGRAVATED: HANDGUN,GAS STATION,FALSE,FALSE,621,6,17,71,04B,1172288,1854297,2017,9/30/17 15:47,41.75563372,-87.64417322,"(41.755633717, -87.644173224)"
11096904,JA443220,9/23/17 9:35,079XX S CICERO AVE,320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,834,8,13,70,3,1145805,1851340,2017,9/30/17 15:47,41.74806034,-87.7413027,"(41.748060338, -87.741302702)"
11096937,JA443303,9/23/17 11:23,056XX N LINCOLN AVE,460,BATTERY,SIMPLE,GAS STATION,TRUE,FALSE,2011,20,40,2,08B,1157717,1937133,2017,9/30/17 15:47,41.98325196,-87.69531635,"(41.983251958, -87.695316345)"
11096942,JA443328,9/23/17 10:30,006XX W SCOTT ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1822,18,27,8,6,1171756,1908737,2017,9/30/17 15:47,41.90503373,-87.64452317,"(41.905033733, -87.64452317)"
11097068,JA443493,9/23/17 13:30,007XX N WESTERN AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1221,12,1,24,04B,1160267,1905031,2017,9/30/17 15:47,41.89510957,-87.68682834,"(41.895109567, -87.686828343)"
11097070,JA445939,9/23/17 12:55,0000X E GARFIELD BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,225,2,3,40,04A,1177876,1868571,2017,9/30/17 15:47,41.79467841,-87.62326276,"(41.794678414, -87.623262756)"
11097095,JA443577,9/23/17 14:07,045XX S PULASKI RD,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,821,8,14,57,08B,1150444,1874338,2017,9/30/17 15:47,41.81108165,-87.7237062,"(41.811081649, -87.723706204)"
